,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,comment,time,serverIPAddress,request.queryString.name
320,har_a3,2019-12-13T19:00:23.497+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/xx8VSfKs5wp.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,37258,,,,-1,-1,0,242,419,-1,-1,,662,31.13.90.6,value
321,har_a3,2019-12-13T19:00:23.521+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yU/l/0,cross/9bxe069T8oU.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,13720,,,,-1,-1,0,325,82,-1,-1,,408,31.13.90.6,value
322,har_a3,2019-12-13T19:00:23.582+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/BiCeEtHpnVG.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,2446,,,,-1,-1,0,349,18,-1,-1,,368,31.13.90.6,value
323,har_a3,2019-12-13T19:00:23.680+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/75X4ovMpnyB.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,8221,,,,-1,-1,0,300,50,-1,-1,,351,31.13.90.6,value
324,har_a3,2019-12-13T19:00:23.724+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3il1O4/yx/l/en_US/k7Ov7MVCHsE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7277,,,,-1,-1,0,365,43,-1,-1,,410,31.13.90.6,value
325,har_a3,2019-12-13T19:00:23.744+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iibo4/yz/l/en_US/JBl4kwzFZJL.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7181,,,,-1,-1,0,418,44,-1,-1,,463,31.13.90.6,value
326,har_a3,2019-12-13T19:00:23.931+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO8K4/yA/l/en_US/7-PBXKvQaMq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,35684,,,,-1,-1,0,277,453,-1,-1,,730,31.13.90.6,value
327,har_a3,2019-12-13T19:00:23.952+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ihzL4/yD/l/en_US/KOPA6EPHGBa.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,21688,,,,-1,-1,0,375,128,-1,-1,,504,31.13.90.6,value
328,har_a3,2019-12-13T19:00:24.034+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5CP4/yR/l/en_US/Qr9yEmNi9qt.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9675,,,,-1,-1,0,424,68,-1,-1,,493,31.13.90.6,value
329,har_a3,2019-12-13T19:00:24.138+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJRM4/yj/l/en_US/u3ZyZjQg4kN.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5631,,,,-1,-1,0,388,60,-1,-1,,449,31.13.90.6,value
330,har_a3,2019-12-13T19:00:24.162+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iTt74/yi/l/en_US/GrvsY_VDDaV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2260,,,,-1,-1,0,427,16,-1,-1,,443,31.13.90.6,value
331,har_a3,2019-12-13T19:00:24.208+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iy5B4/yB/l/en_US/9JGDTgzFAkx.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7189,,,,-1,-1,0,460,45,-1,-1,,505,31.13.90.6,value
332,har_a3,2019-12-13T19:00:24.210+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,929,2737,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,121,0,-1,-1,,122,31.13.90.36,
333,har_a3,2019-12-13T19:00:24.468+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i03H4/yJ/l/en_US/sVYkf8y3O-9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,8206,,,,-1,-1,0,245,57,-1,-1,,304,31.13.90.6,value
334,har_a3,2019-12-13T19:00:24.530+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJBN4/yj/l/en_US/ZvYwuYq-YYQ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5251,,,,-1,-1,0,243,27,-1,-1,,271,31.13.90.6,value
335,har_a3,2019-12-13T19:00:24.590+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ibla4/yN/l/en_US/Y4x-Yt0A8OQ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6575,,,,-1,-1,0,214,48,-1,-1,,263,31.13.90.6,value
336,har_a3,2019-12-13T19:00:24.607+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iK4y4/yp/l/en_US/3A3zXjrjUdY.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,50125,,,,-1,-1,0,245,497,-1,-1,,743,31.13.90.6,value
337,har_a3,2019-12-13T19:00:24.664+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuyQ4/yY/l/en_US/bKJp2lmWVwm.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,18193,,,,-1,-1,0,320,107,-1,-1,,428,31.13.90.6,value
338,har_a3,2019-12-13T19:00:24.715+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJBN4/yW/l/en_US/rM0adANCzRZ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,3261,,,,-1,-1,0,382,22,-1,-1,,405,31.13.90.6,value
339,har_a3,2019-12-13T19:00:24.781+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/QaB2n5p7yqy.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,11706,,,,-1,-1,0,338,78,-1,-1,,417,31.13.90.6,value
340,har_a3,2019-12-13T19:00:24.805+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yu/r/gGiiUkaXXIq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,299,,,,-1,-1,0,459,6,-1,-1,,466,31.13.90.6,value
341,har_a3,2019-12-13T19:00:24.859+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFk84/yq/l/en_US/nAdERh4YN_X.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9789,,,,-1,-1,0,494,59,-1,-1,,555,31.13.90.6,value
342,har_a3,2019-12-13T19:00:25.100+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y_/r/_wNUB7ua86e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7501,,,,-1,-1,0,315,47,-1,-1,,363,31.13.90.6,value
343,har_a3,2019-12-13T19:00:25.123+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yr/r/_dDEeS01CBh.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,659,,,,-1,-1,0,341,4,-1,-1,,346,31.13.90.6,value
344,har_a3,2019-12-13T19:00:25.203+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/GeiCB0AJhPq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5747,,,,-1,-1,0,273,33,-1,-1,,307,31.13.90.6,value
345,har_a3,2019-12-13T19:00:25.275+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/u1ca3Wm0kaS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,10384,,,,-1,-1,0,236,65,-1,-1,,302,31.13.90.6,value
346,har_a3,2019-12-13T19:00:25.354+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/jFmx-5_s66A.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,615,,,,-1,-1,0,224,3,-1,-1,,227,31.13.90.6,value
347,har_a3,2019-12-13T19:00:25.416+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iUZs4/ys/l/en_US/48pGQ-5q9YD.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,1665,,,,-1,-1,0,169,14,-1,-1,,183,31.13.90.6,value
348,har_a3,2019-12-13T19:00:25.604+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaKm4/yc/l/en_US/ly3u-1r0kzC.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,415,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,10955,,,,-1,-1,0,93,57,-1,-1,,151,31.13.90.6,value
349,har_a3,2019-12-13T19:00:25.605+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/_yVQddPZTi-.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,404,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,8128,,,,-1,-1,0,153,56,-1,-1,,210,31.13.90.6,value
350,har_a3,2019-12-13T19:00:25.724+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/fg1iVv6-o6i.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,553,3553,,,,-1,-1,0,97,15,-1,-1,,113,31.13.90.6,
351,har_a3,2019-12-13T19:00:25.724+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/_y6hRUrNS1t.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,553,3230,,,,-1,-1,0,176,9,-1,-1,,186,31.13.90.6,
352,har_a3,2019-12-13T19:00:25.727+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/9jf3wWMBWlZ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,1722,,,,-1,-1,0,111,13,-1,-1,,125,31.13.90.6,value
353,har_a3,2019-12-13T19:00:25.727+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/xff67_PIS2C.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4682,,,,-1,-1,0,127,41,-1,-1,,169,31.13.90.6,value
354,har_a3,2019-12-13T19:00:25.729+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/UC2b-YFk5be.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,295,,,,-1,-1,0,180,2,-1,-1,,183,31.13.90.6,value
355,har_a3,2019-12-13T19:00:25.735+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/F81A-ax4Pjy.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5149,,,,-1,-1,0,179,34,-1,-1,,214,31.13.90.6,value
356,har_a3,2019-12-13T19:00:25.743+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=Hovercard&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6Xolg9odoKEW6qheC263GdwIhE98nwgUaofUvGbxK5WwIKaxeUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBw9-6pEtxy5Urwr8doK7UaU6W78-WxC1IzEqx62PK2ilwjU-cByo8U5i5od8K6E4amax24bAy8424UG5E4ucxy6o98e8Wqexp2Utwwwi83NwKG2q4U7u8wHzUuxy5po3cw&__csr=&__req=10&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1431,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2474,,,,-1,-1,0,123,0,-1,-1,,123,31.13.90.36,value
357,har_a3,2019-12-13T19:00:25.747+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/SidebarPagelet?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&data=%7B%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6Xolg9odoKEW6qheC263GdwIhE98nwgUaofUvGbxK5WwIKaxeUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBw9-6pEtxy5Urwr8doK7UaU6W78-WxC1IzEqx62PK2ilwjU-cByo8U5i5od8K6E4amax24bAy8424UG5E4ucxy6o98e8Wqexp2Utwwwi83NwKG2q4U7u8wHzUuxy5po3cw&__csr=&__req=11&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,550,7338,,,,-1,-1,0,147,1,-1,-1,,149,31.13.90.36,value
358,har_a3,2019-12-13T19:00:25.759+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/wXp90UTjHT2.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,621,,,,-1,-1,0,282,1,-1,-1,,284,31.13.90.6,value
359,har_a3,2019-12-13T19:00:25.780+02:00,GET,https://www.facebook.com/ajax/browse/null_state.php?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&grammar_version=bee09f93fa732cfa59a1cb6d9f450d3892424e49&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK6UnG2OUG4XzEeUG3yczobohwVxCu58O5UlwpUiwBx61zwzwnqwQwupVo2vxCq7ooxu6U6O3mbx-2K1KxOfKEpwqqzFUix62PK2ilxfwVzUOm9xefxi3-5od8K6E4ah2EgUWV8y10xeaxq17z8ox28wAwUzFEW5AbxS227Ua8y4E26wjEbGwCxe1Ty9o9o-7Eoxmm0P8&__csr=&__req=12&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1493,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,3114,,,,-1,-1,0,129,0,-1,-1,,130,31.13.90.36,value
360,har_a3,2019-12-13T19:00:25.805+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=app&filter[1]=page&filter[2]=group&filter[3]=friendlist&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943,HTTP/1.1,1127,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7844,,,,-1,-1,0,144,0,-1,-1,,145,31.13.90.36,value
361,har_a3,2019-12-13T19:00:25.814+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t31.0-1/c17.0.100.100a/p100x100/1405057_585963398124084_1613467428_o.png?_nc_cat=100&_nc_ohc=bCLKmc7GSxIAQkBLQAzXcZStlWj5pwzdhO99aziZLm7rwUv_w9J51FEsg&_nc_ht=scontent.ftlv1-1.fna&oh=553465632447ff464b83721d2b349ea6&oe=5E7B990E,HTTP/1.1,635,0,,200,OK,HTTP/1.1,0,image/png,,,504,14914,,,,-1,-1,0,135,92,-1,-1,,228,213.57.23.81,value
362,har_a3,2019-12-13T19:00:25.837+02:00,GET,https://scontent.ftlv1-2.fna.fbcdn.net/v/t1.0-1/p100x100/29792519_840184232850350_3366775956541800448_o.jpg?_nc_cat=110&_nc_ohc=ogLCduK54q0AQkANX-G89a_0f8J8Q0II7cwudjSCkTF80es3s0dwQNBtA&_nc_ht=scontent.ftlv1-2.fna&oh=296b6d98197852c57ac5e39f1ee0b13c&oe=5E6BD935,HTTP/1.1,629,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,3488,,,,-1,-1,0,211,23,-1,-1,,234,213.57.23.209,value
363,har_a3,2019-12-13T19:00:25.839+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLl54/yv/l/en_US/2p2ur3K3H6n.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4024,,,,-1,-1,0,233,28,-1,-1,,261,31.13.90.6,value
364,har_a3,2019-12-13T19:00:25.869+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=user&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943,HTTP/1.1,1076,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7835,,,,-1,-1,0,120,0,-1,-1,,121,31.13.90.36,value
365,har_a3,2019-12-13T19:00:25.898+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=keyword&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943,HTTP/1.1,1079,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7838,,,,-1,-1,0,141,3,-1,-1,,144,31.13.90.36,value
366,har_a3,2019-12-13T19:00:25.913+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t1.0-1/p100x100/13645265_10154396860566789_4855137813969521495_n.png?_nc_cat=111&_nc_ohc=EbFKnsv3B_8AQkwVJNLNR8nXBrQlJVsSom1roshrV4VShnxoX3WMWGJ8g&_nc_ht=scontent.ftlv1-1.fna&oh=9fe31af46d8a6765e7f8d79372ac07ed&oe=5EB1D510,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,image/png,,,505,5859,,,,0,97,0,42,1,0,66,,141,213.57.23.81,value
367,har_a3,2019-12-13T19:00:25.921+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t31.0-1/p100x100/21368875_10155435559187254_6894091799066695899_o.jpg?_nc_cat=101&_nc_ohc=ZWn5yNDVY3gAQkHRMKjfEKF7zvaeVqSarqOuRe7gBl0H7lfhzpreiVfRw&_nc_ht=scontent.ftlv1-1.fna&oh=5c948123deb78d35b77f3147ecda1026&oe=5E80D41A,HTTP/1.1,632,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,4814,,,,0,105,0,31,3,0,76,,140,213.57.23.81,value
368,har_a3,2019-12-13T19:00:25.966+02:00,GET,https://www.facebook.com/MachineLearningIsrael/,HTTP/1.1,1206,0,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,,0,31.13.90.36,
369,har_a3,2019-12-13T19:00:26.011+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=6077393397612543&action=send,HTTP/1.1,1092,349,,200,OK,HTTP/1.1,0,application/octet-stream,,,281,0,,,,-1,-1,0,123,0,-1,-1,,123,31.13.90.2,value
